id	string
1811242	u,靈魂彈放得亂七八糟。\0
1811243	u,說話之島依然很美。\0
1811244	u,好高興喔~嘻嘻~\0
1811245	u,我是強行銷售的鍊金術士...\0
1811246	u,若想移動到亞丁大陸的話，請告訴我一聲。\0
1811247	u,以現今的武器來說，這還算不錯！\0
1811248	u,魔靈彈怎麼會參雜在一起呢？\0
1811249	u,何時才能把這些整理完畢呢？\0
1811250	u,這是所有的種族齊心協力完成的。\0
1811251	u,說話之島能夠復原成這樣已經算是奇蹟了。\0
1811252	u,在各種族的齊心協力之下，重建了這個村莊。\0
1811253	u,哇啊~\0
1811254	u,男人只會找女人麻煩。\0
1811255	u,忽視基礎訓練場的話，必會嚐盡苦頭。\0
1811256	u,聽說利用基礎訓練場的話，可以得到很多道具喔。\0
1811257	u,最近這些年輕人，只知道...\0
1811258	u,過去我也曾是...\0
1811259	u,奇岩定期船再也不會來了，那都是過去的事情。\0
1811260	u,小姐，現在該進去了。\0
1811261	u,哇啊~竟然會被立為銅像...\0
1811262	u,是這裡！！\0
1600028	u,首先到達埃薩吉拉遺蹟地的話，就會獲得勝利。\0
1600029	u,恭喜您~您獲勝了！\0
1600030	u,很可惜，請再挑戰一次。\0
1811263	u,噗！！\0
1811264	u,我會引導你，跟我來吧。\0
1811265	u,是這裡，菜鳥，趕快跟我來。\0
1811266	u,看來你得到了卡卡伊的認同啊。\0
1811267	u,若想到埃薩吉拉遺蹟地的話，最好騎乘酷酷魯。\0
1811268	u,去跟那個見習生說一聲，然後騎乘酷酷魯吧。\0
1811269	u,挺適合你的，好好跟著我。\0
1811270	u,到達埃薩吉拉遺蹟地之後，打開地圖。\0
1811271	u,在埃薩吉拉遺蹟地如果沒有地圖的話，就很難辨認位置。\0
1811272	u,辦完事情之後，到森林入口處尋找實習生。\0
1811273	u,我的介紹到此為止。\0
1811274	u,我看你是想要尋死...嚐嚐我手下們的力量...！\0
1811275	u,為了對付我一個，竟然蜂擁而至...真卑鄙！\0
1811276	u,就你一個人？我很欣賞你的態度，不過，結果你應該很清楚。\0
1811277	u,我的手下們就像你們一樣難纏...\0
1811278	u,我想處於平靜，何以來打擾我？我的手下們必會懲罰你！\0
1811279	u,咒語快唸完了...我的分身會讓你在痛苦中哭號...等著瞧吧...！\0
1811280	u,我會馬上讓你跟隨我的部下們進入安息，那將會是你的墳墓！\0
1811281	u,你的見面禮還真是偏激，掙扎吧。\0
1811282	u,竟敢在毫無防備的情況下攻擊我...來吧。\0
1811283	u,席琳...\0
1811284	u,這裡很危險，組完隊後再過來吧...\0
1811285	u,女神最終還是睜開了雙眼啊...\0
1811286	u,沉睡中的英雄們要捨棄我們了嗎？\0
1811287	u,沒想到在遺蹟會出現那樣的傢伙們...\0
1811288	u,別讓牠們靠近村莊！\0
1811289	u,結果七封印還是...\0
1811290	u,如果不設法弱化她的力量的話...\0
1811291	u,超越命運的人...以及開啟命運的人啊...\0
1811292	u,是這裡，菜鳥們~哈哈哈！！\0
1811293	u,沒想到會傷得這麼重...\0
1811294	u,您要開始踏上雄偉的旅程啊。\0
10338036	u,古代巨人之力正流入體內。\0
10338037	u,力量飽滿時，可以使用新技能。\0
1811295	u,嘎嗚~！事情辦完了，我先告辭~嘎嚕~！\0
1811296	u,伊絲蒂娜啊，我將投入您的懷抱中。\0
1811297	u,現在無法騎乘酷酷魯。\0
1717800	u,在目前的狀態下，無法與聲音產生共鳴。\0
1811298	u,接受了「$s1」的致敬。\0
1811299	u,「$s1」，感謝您與我們分享悲傷。\0
1811300	u,感謝大家聚集此地共同舉行哀悼式。請與我分享悲傷吧...\0
1811301	u,我是傑士藍！請向我表示哀悼式的最後一個致敬動作！\0
1811302	u,剩餘時間\0
1811303	u,巨人的遺蹟所墜落的海邊，現在也變得乾乾淨淨的了。\0
1811304	u,在海邊偶爾可以發現到巨人們珍貴的寶石。\0
1811305	u,天氣好的時候，還能看到亞丁大陸呢！\0
1811306	u,待在這裡的時候，感覺時間好像停頓了一般。\0
1811307	u,會不會連村莊也有危險呢？\0
1811308	u,若想移動到亞丁大陸的話，請告訴我一聲。\0
1811309	u,你們這些傢伙！別跑太遠~\0
1811310	u,聽說他們是在亞丁創下雄偉記錄的人。\0
1811311	u,每個月還會更新一次新的記錄呢！\0
1811312	u,請過來嘗試看看酷酷魯競賽~\0
1811313	u,由於邪惡團體的攻擊，我們美麗的故鄉燃燒在火焰當中。\0
1811314	u,為了重建我們的家園，希望您捐助我一些重建所需的物品。\0
1811315	u,小小物品雖然不算什麼，但如果您願意捐助的話，我會以我手中的物品來報答您。\0
1811316	u,伊絲蒂娜將自己藏身在扭曲的空間中。\0
535701	u,喚醒破滅的血之祭壇\0
535702	u,喚醒破滅的血之祭壇（進行中）\0
535703	u,喚醒破滅的血之祭壇（結束）\0
535704	u,喚醒破滅的血之祭壇\0
530400	u,利用老舊的卷軸，就可開始進行任務。\0
530401	u,為了被遺忘的英雄們\0
530402	u,為了被遺忘的英雄們（進行中）\0
530403	u,為了被遺忘的英雄們（結束）\0
530404	u,為了被遺忘的英雄們\0
49001	u,生存者的義務\0
49002	u,生存者的義務（進行中）\0
49003	u,生存者的義務（結束）\0
49004	u,生存者的義務\0
1811317	u,當馬奎安偷取生體能量殘留物之後，飛快地躲藏了起來。\0
1811318	u,在死亡狀態下無法進行傳送。\0
1811319	u,你休想！！\0
1811320	u,可憐人啊！！\0
1811321	u,在黑暗精靈村莊出現了覺醒的惡魔賽宗。\0
1811322	u,領導者應該會在這附近。\0
1811323	u,無禮！！\0
1811324	u,哇啊啊啊啊啊啊！！\0
1811325	u,嘿嘿！！膽小鬼！！\0
1811326	u,我改變主意了！！\0
1811327	u,這世界會如此陰暗，其實不是受到席琳的影響，而是因為我們不快樂的關係！\0
1811328	u,請各位~ 享受這一刻！\0
1811329	u,哇哈哈哈~ 希望大家~ 盡情跳舞！\0
1811330	u,Dance~ right now！\0
1811331	u,哈哈呼呼，我最有人氣呢~\0
1811332	a,Shall we Dance ~\0
1811333	u,您有收回各種聲音嗎？我最愛慶典、祝賀、愛情之聲。\0
1811334	u,各位~ 你們都有準備好跳舞了嗎？\0
1811335	u,我愛「$s1」的舞蹈~\0
1811336	u,怎麼會這麼害羞...\0
1811337	u,我對「$s1」的害羞有同感。\0
1811338	u,哇哈哈~ 好高興~\0
1811339	u,put your hands up ！\0
1811340	u,居然找到了猛毒藥草-塔麻... 謝謝您，「$s1」。\0
1811341	u,尋求只能在克魯瑪沼澤、悲鳴的沼澤和血霧地帶出現的塔麻藥草。\0
1811342	u,找到塔麻藥草了嗎？我會把你送到卡爾提亞附近的探險家之處。\0
1811343	u,紅塔麻的效果更棒~！查看地圖的話，就能知道探險家的位置。\0
537001	u,尚未結束的威脅\0
537002	u,尚未結束的威脅（進行中）\0
537003	u,尚未結束的威脅（結束）\0
537004	u,尚未結束的威脅\0
537050	u,願殷海薩的祝福與你同在...\0
537051	u,伊娃會保佑您。\0
537052	u,我一直都在注視著你。\0
537053	u,帕格立歐的火花將會與你同在。\0
537054	u,卡爾娜梅芙！願女神的祝福與你同在！\0
537055	u,你可別忘了自己的任務重大！\0
537056	u,事情還沒結束，不要離得太遠。\0
537101	u,力量的確認\0
537102	u,力量的確認（進行中）\0
537103	u,力量的確認（結束）\0
537104	u,力量的確認\0
537150	u,從血腥夢幻中散發出莫名的力量之後，感覺到了一股飽滿的力量。\0
537151	u,再度散發出莫名的力量之後，感覺到了一股飽滿的力量。\0
537152	u,再度感覺到了一股飽滿的力量。\0
537153	u,感覺到了一股飽滿的力量。\0
537155	u,去幫我查看一下魔物們有沒有可疑之處。\0
537156	u,等休息片刻之後再來找我談話吧。\0
537201	u,開啟煉獄之門\0
537202	u,開啟煉獄之門（進行中）\0
537203	u,開啟煉獄之門（結束）\0
537204	u,開啟煉獄之門\0
537250	u,幫我消滅名叫血腥夢幻的魔物吧。\0
537251	u,照你這麼說，這一定是個嚴重的事情。\0
49101	u,以父之名\0
49102	u,以父之名（進行中）\0
49103	u,以父之名（結束）\0
49104	u,以父之名\0
49151	u,趕...趕快擊倒那些魔物啦。\0
49152	u,真了不起！還...還好有你在，我就用不著費力了。\0
49153	u,嗯... 辛苦你了。我看我就不必親自出馬了...\0
49154	u,謝謝你了...不過，照這樣下去，我看我得親自出馬了...\0
49155	u,多虧有...有你...不，多虧有您在，我看我就沒必要出手了...\0
537401	u,夢幻的震源之地\0
537402	u,夢幻的震源之地（進行中）\0
537403	u,夢幻的震源之地（結束）\0
537404	u,夢幻的震源之地\0
537450	u,那麼，我會期待你的活耀表現。\0
537451	u,謝謝你。多虧你的協助，我們脫離了重大危機。\0
537501	u,夢幻使徒們\0
537502	u,夢幻使徒們（進行中）\0
537503	u,夢幻使徒們（結束）\0
537504	u,夢幻使徒們\0
537550	u,我會等你安然歸來。\0
537551	u,居然能夠擊倒夢幻使徒們，真是了不起。\0
537601	u,力量的所有者\0
537602	u,力量的所有者（進行中）\0
537603	u,力量的所有者（結束）\0
537604	u,力量的所有者\0
537650	u,趕快去找副長老 卡西卡吧。\0
537651	u,辛苦你了！還好我把任務交給了你。\0
49201	u,墓地的掠奪者們\0
49202	u,墓地的掠奪者們（進行中）\0
49203	u,墓地的掠奪者們（結束）\0
49204	u,墓地的掠奪者們\0
49250	u,我們得阻止魔物們收集遺物。\0
49251	u,今天也感謝你為我們效力，明天再見。\0
1811344	u,用恐怖的煙火可以驅趕蝙蝠群。\0
1811345	u,唉呀，嚇我一跳！\0
1811346	u,我得躲到別的地方。\0
1811347	u,魔力弩砲充能\0
49401	u,強欲之化身-傑拉卡（等級85以上隊伍型）\0
49402	u,強欲之化身-傑拉卡（等級85以上隊伍型）（進行中）\0
49403	u,強欲之化身-傑拉卡（等級85以上隊伍型）（結束）\0
49404	u,強欲之化身-傑拉卡（等級85以上隊伍型）\0
49501	u,忌妒之化身-佩利內（等級90以上隊伍型）\0
49502	u,忌妒之化身-佩利內（等級90以上隊伍型）（進行中）\0
49503	u,忌妒之化身-佩利內（等級90以上隊伍型）（結束）\0
49504	u,忌妒之化身-佩利內（等級90以上隊伍型）\0
49601	u,貪食之化身-卡利歐斯（等級95以上隊伍型）\0
49602	u,貪食之化身-卡利歐斯（等級95以上隊伍型）（進行中）\0
49603	u,貪食之化身-卡利歐斯（等級95以上隊伍型）（結束）\0
49604	u,貪食之化身-卡利歐斯（等級95以上隊伍型）\0
49701	u,次元的襲擊者，傑拉卡（等級85以上個人型）\0
49702	u,次元的襲擊者，傑拉卡（進行中）（等級85以上個人型）\0
49703	u,次元的襲擊者，傑拉卡（結束）（等級85以上個人型）\0
49704	u,次元的襲擊者，傑拉卡（等級85以上個人型）\0
49801	u,次元的襲擊者，佩利內（等級90以上個人型）\0
49802	u,次元的襲擊者，佩利內（進行中）（等級90以上個人型）\0
49803	u,次元的襲擊者，佩利內（結束）（等級90以上個人型）\0
49804	u,次元的襲擊者，佩利內（等級90以上個人型）\0
49901	u,次元的襲擊者，卡利歐斯（等級95以上個人型）\0
49902	u,次元的襲擊者，卡利歐斯（進行中）（等級95以上個人型）\0
49903	u,次元的襲擊者，卡利歐斯（結束）（等級95以上個人型）\0
49904	u,次元的襲擊者，卡利歐斯（等級95以上個人型）\0
1801203	u,詩人的歡樂\0
1801204	u,詩人馬上就要登場了，請準備開始公演。\0
1801205	u,請跟隨我的動作！\0
1801206	u,請擺出與我相反的動作！\0
1801207	u,我點名的隊伍，請全部擺出與我相同的動作！\0
1801208	u,請向我所指名的普提詩人擺出動作！\0
1801209	u,請向舞者普提詩人展現<跳舞>與<拍手>動作！\0
1801210	u,請向愛哭鬼普提詩人展現<悲傷>與<否定>動作！\0
1801211	u,請向傲慢普提詩人展現<笑>與<勝利>動作！\0
1801212	u,詩人向您<打招呼>。\0
1801213	u,詩人向您擺出<勝利>動作。\0
1801214	u,詩人開始向您展現<跳舞>。\0
1801215	u,詩人向您<拍手>。\0
1801216	u,詩人對您擺出<肯定>的姿勢。\0
1801217	u,詩人對您擺出<否定>的姿勢。\0
1801218	u,詩人對您擺出<笑>。\0
1801219	u,詩人向您表示<悲傷>。\0
1801220	u,真是很愉快！大家都好厲害喔！\0
1801221	u,真令人失望！請再加點油吧！\0
1801222	u,真是個精彩的公演！我好愉快呀！\0
1801223	u,希望下次再能和大家享受愉快的時間！\0
1801224	u,那麼，詩人就此告辭！大家週末愉快！\0
1801225	u,我佔了大家太多的時間，下次再會！\0
1801226	u,請「$s1」的所有隊員擺出<打招呼>動作！\0
49301	u,解除威脅要素\0
49302	u,解除威脅要素（進行中）\0
49303	u,解除威脅要素（結束）\0
49304	u,解除威脅要素\0
1801227	u,請「$s1」的所有隊員擺出<勝利>動作！\0
1801228	u,請「$s1」的所有隊員擺出<跳舞>動作！\0
1801229	u,請「$s1」的所有隊員擺出<拍手>動作！\0
1801230	u,請「$s1」的所有隊員擺出<肯定>動作！\0
1801231	u,請「$s1」的所有隊員擺出<否定>動作！\0
1801232	u,請「$s1」的所有隊員擺出<笑>動作！\0
1801233	u,請「$s1」的所有隊員擺出<悲傷>動作！\0
1801234	u,有人在舞台外面，請趕快帶他過來吧。\0
1801235	u,呵呵呵...竟敢妨礙我...作為代價，我會賞你永不清醒的惡夢...\0
1801236	u,既然碰了我...我就賞你血腥惡夢...呵呵呵...\0
1801237	u,你這個微不足道的傢伙，竟敢妨礙席琳的大事？我絕不會放過你...\0
1801238	u,嗚喔喔喔...\0
1801239	u,你給我等著！讓我賞你惡夢！\0
1801240	u,我會讓你不敢再囂張！\0
1801241	u,怎麼會這樣...辛苦收集到的光之力量...居然被那個傢伙...\0
1801242	u,席琳啊...我們失敗了...\0
1801243	u,沒想到我會消失的如此荒唐...\0
1801244	u,是誰膽敢妨礙我們？\0
1801245	u,愚蠢，挑戰我的代價就是死亡！\0
1801246	u,我的劍正想要取下你的性命！\0
1801247	u,呵啊啊啊...\0
1801248	u,你認命吧！我賞你死亡！\0
1801249	u,席琳啊...請賜予我力量...\0
1801250	u,竟然我會戰敗...\0
1801251	u,別以為這就是結束！\0
1801252	u,唉呀...好不容易收集到的光之力量，居然被那個不倫不類的傢伙搶走了...\0
1801253	u,是你打擾了此地的寧靜嗎？\0
1801254	u,我們的使命是讓女神復活，不准妨礙我們。\0
1801255	u,我會讓你永遠...沉睡在黑暗當中。\0
1801256	u,哈啊啊啊...\0
1801257	u,我會讓你感受到真正的恐懼！\0
1801258	u,女神的創造物啊！請賜予我力量...\0
1801259	u,不可以！啊...不可以！不可以！\0
1801260	u,我會一直...在黑暗中注意你。\0
1801261	u,力量...不可以讓力量...被搶走...\0
1801262	u,嘿嘿嘿...我剛好感到無聊，太好了！\0
1801263	u,嘿嘿嘿...我剛好感到飢餓，太好了！\0
1801264	u,嘿嘿嘿...讓我盡情地玩吧！\0
1801265	u,啊啊啊啊...\0
1801266	u,卑賤的傢伙！我讓你瞧瞧什麼叫作瘋狂！哈哈哈！\0
1801267	u,嘿嘿嘿！認命吧！我的瘋狂將會吞食你！\0
1801268	u,咦？怎...怎麼搞得？難道...是我輸了嗎？\0
1801269	u,嗚嗚嗚...嗚嗚嗚...呼哈哈哈哈哈！\0
1801270	u,啊呃！不可以！我的兄弟...正在消失...\0
1801271	u,...去死吧...\0
1801272	u,...不要妨礙我...\0
1801273	u,...為了女神...\0
1801274	u,呃呃呃呃...\0
1801275	u,你必會遭到死亡。\0
1801276	u,你必會遭到滅亡。\0
1801277	u,...結束了嗎？\0
1801278	u,...女神啊...\0
1801279	u,不可以！這段時間我可不是為了要消失的如此荒唐，才會保持沉默的！\0
1801280	u,不可以！我不想死！\0
1801281	u,呃啊啊啊啊。\0
1801282	u,這簡直是瘋狂，我要離開這裡！\0
1801283	u,我的家人會由我來保護，來吧！\0
1801284	u,竟敢打我的孩子，絕不會饒你！\0
1801285	u,不要動我的太太！\0
1801286	u,不要動我的孩子們！\0
1801287	u,我的先生是我們家的棟樑！\0
1801288	u,我的孩子是我的寶貝，竟敢碰他！\0
1801289	u,救命啊~\0
1801290	u,爸爸，媽媽，救救我~\0
1801291	u,嗚嗚，別再打了~\0
1801292	u,不可以！住手！\0
1801293	u,之前我沒遇到過這樣的情況...\0
1801294	u,我早就料到會發生這樣的事情，但是坤達們卻沒有把我的話聽進去。\0
1801295	u,住手！\0
1801296	u,竟敢跑來這裡，你以為這是哪裡啊？\0
1801297	u,別以為乖乖離開，就能保住你們的性命，你們已是死亡之身！\0
536901	u,貴族，靈魂的試驗\0
536902	u,貴族，靈魂的試驗（進行中）\0
536903	u,貴族，靈魂的試驗（結束）\0
536904	u,貴族，靈魂的試驗\0
75001	u,7朵花\0
75002	u,7朵花（進行中）\0
75003	u,7朵花（結束）\0
75004	u,7朵花\0
75011	u,「$s1」的鮮花\0
75012	u,「$s1」的花朵\0
75013	u,「$s1」的枯花\0
75014	u,「$s1」獲得了「$s2」的一朵雪白花。\0
75015	u,「$s1」獲得了「$s2」的一朵萱草。\0
75016	u,「$s1」獲得了「$s2」的一朵牡丹。\0
75017	u,「$s1」獲得了「$s2」的一朵牽牛花。\0
75018	u,「$s1」獲得了「$s2」的一朵三色紫羅蘭。\0
75019	u,「$s1」獲得了「$s2」的一朵鳶尾。\0
75020	u,「$s1」獲得了「$s2」的一朵楛溫。\0
75021	u,謎樣種子\0
75022	u,增加花朵種類\0
75051	u,曼陀羅草開在基洛德要塞的各個地方。\0
75052	u,雖然我心中存有留戀，但多謝您的安慰，讓我舒服多了...\0
75053	u,您的安慰，讓我舒服多了...\0
75054	u,謝謝您。這些花是我活著的時候最喜歡的花。\0
75055	u,你的安慰，讓我舒坦了一些！\0
75056	u,感覺舒坦了很多，我不會再有什麼迷戀了。\0
75057	u,現在我有勇氣回到屬於我的地方了，謝謝。\0
75058	u,感覺我的傷痛被洗去了一些...\0
75059	u,感覺傷痛被洗去了一般...謝謝你。\0
75060	u,從你的安慰，我可以感覺到真誠。\0
75101	u,亡靈的解放\0
75102	u,亡靈的解放（進行中）\0
75103	u,亡靈的解放（結束）\0
75104	u,亡靈的解放\0
75151	u,你該不會打算自己離開吧？\0
75152	u,任務還沒有結束。\0
75153	u,辛苦您了！關於您完成的任務，我會向羅德力克報告。\0
537701	u,蠶食的刑場\0
537702	u,蠶食的刑場（進行中）\0
537703	u,蠶食的刑場（結束）\0
537704	u,蠶食的刑場\0
537751	u,偵察中央要塞地區\0
537752	u,偵察西方要塞地區\0
537753	u,偵察北方要塞地區\0
537754	u,偵察東南方要塞地區\0
537755	u,喔，神啊！感謝您派來了像「$s1」這樣的一個冒險家！\0
537756	u,任務還沒有結束。\0
537801	u,鋤草作業\0
537802	u,鋤草作業（進行中）\0
537803	u,鋤草作業（結束）\0
537804	u,鋤草作業\0
537851	u,請協助我們查明發生在此地的混亂的原因。\0
537852	u,辛苦您了，相信這一定會有助於研究。\0
537901	u,未被受邀的客人\0
537902	u,未被受邀的客人（進行中）\0
537903	u,未被受邀的客人（結束）\0
537904	u,未被受邀的客人\0
537921	u,召喚業火的斯凱迪賽特\0
537952	u,業火的斯凱迪賽特！我們必須要防備他的襲擊。\0
537953	u,你立下了非常重要的成果！我一定會告知狄恩的領導者們！\0
537954	u,辛苦您了！基洛德要塞的典獄長 安德利格會安排新的任務，請記得過去看看！\0
538001	u,行刑死囚\0
538002	u,行刑死囚（進行中）\0
538003	u,行刑死囚（結束）\0
538004	u,行刑死囚\0
538051	u,現在該是收場的時候了，準備好了嗎？\0
538052	u,居然擊倒了死亡的基洛德...再怎麼想，都會讓我驚嘆不已。\0
538053	u,居然會擊倒那個死亡的基洛德...您太偉大了。\0
75501	u,我需要佩特拉\0
75502	u,我需要佩特拉（進行中）\0
75503	u,我需要佩特拉（結束）\0
75504	u,我需要佩特拉\0
538101	u,前往業火之種\0
538102	u,前往業火之種（進行中）\0
538103	u,前往業火之種（結束）\0
538104	u,前往業火之種\0
538201	u,解放之日\0
538202	u,解放之日（進行中）\0
538203	u,解放之日（結束）\0
538204	u,解放之日\0
538301	u,佛格森的提議\0
538302	u,佛格森的提議（進行中）\0
538303	u,佛格森的提議（結束）\0
538304	u,佛格森的提議\0
538401	u,拜見塔武提\0
538402	u,拜見塔武提（進行中）\0
538403	u,拜見塔武提（結束）\0
538404	u,拜見塔武提\0
1801300	u,骯髒的異界魔物們，讓我來對付你們。\0
1801301	u,給我站住，你們要對付的是本大爺。\0
1801302	u,讓本大爺來教教你們亞丁的正義。\0
1801303	u,一切尚未結束。\0
1801304	u,給我站住。\0
1801305	u,嗚啊啊啊啊啊啊啊。\0
1801306	u,去死吧。\0
1801307	u,化為灰燼吧。\0
1801308	u,多數目標，狙擊結束。\0
1801309	u,在局部地區發現目標，狙擊開始。\0
1801310	u,瞄準目標，射擊結束。\0
1801311	u,撤退。\0
1801312	u,給我消失。\0
1801313	u,精靈們啊，現身吧。\0
1801314	u,光之力量啊，請保佑我們。\0
1801315	u,出來吧，生命樹！\0
1801316	u,集中精神！充能結束！\0
1801317	u,救命啊！我無法動彈！\0
1801318	u,直到這個祭壇停止運作為止，必須要治療我們，我們才能活命。\0
1801319	u,啊啊啊！！！不可以...\0
1801320	u,多虧您的協助，才得以保住了性命，等準備就緒之後，我會馬上支援您。\0
1801321	u,亞丁先鋒隊隊員們！我們回來了。\0
1801322	u,擊倒所有的魔物們！\0
1801323	u,你們休想活著回去，嚐嚐次元的毒氣吧。\0
1801324	u,你們這些微不足道的人類，還真有兩下子。大家撤退！\0
1801325	u,儀式都結束了。現在就讓你們來瞧瞧什麼是地獄。\0
1801326	u,像蟲子般不知分寸的小東西，你們根本就無法阻擋我。\0
1801327	u,怎...怎麼會這樣...我不能就這樣再度回到虛無的境界...\0
1801328	u,喀啊啊啊呃，喀啊啊啊啊。\0
75401	u,支援抵抗勢力\0
75402	u,支援抵抗勢力（進行中）\0
75403	u,支援抵抗勢力（結束）\0
75404	u,支援抵抗勢力\0
1801329	u,準備\0
1801330	u,「$s1」秒前！\0
1801331	u,開始！\0
1801332	u,V.i.c.t.o.r.y！勝利！多磨練一下再來吧~\0
1801333	u,唉呀！好癢！就這麼點力嗎？\0
1801334	u,唉呀！有點疼喔？我很討厭疼痛~！\0
1801335	u,喀呃...沒想到「$s1」秒內就讓我屈服了...！\0
1801336	u,藉著我的劍舞，我的力量將會爆發！！！\0
1801337	u,我的力量倍增！！喀哈哈！！\0
1801338	u,休想要活著離開這個要塞...！\0
1801339	u,打我呀！再打呀，用力點！\0
1801340	u,基洛德的力量飽滿，力量湧出。\0
1801341	u,來...感覺一下什麼是無力感吧...\0
1801342	u,我決定要定居在這個要塞內...你們給我出去！\0
1801343	u,環視周圍看看...你以為能贏得了他們全部嗎？\0
1801344	u,即使煉獄之火纏繞我身...！！\0
1801345	u,我會把你們的屍體灑給曼陀羅草做為養分。\0
1801346	u,停止呼吸！我可以聞得到活人的惡臭。\0
1801347	u,基洛德啊！發狂的人類居然想要攻擊你啊。\0
1801348	u,我詛咒那些我親手殺害的人們之冤魂！\0
1801349	u,呵哈哈哈哈，真是令人可笑！好癢！\0
1801350	u,停！住手。\0
1801351	u,身體...動彈不得...\0
1801352	u,呃呃呃...\0
1801353	u,喀呃呃！！\0
1801354	u,窩囊...真窩囊！！\0
1801355	u,詛咒！！！\0
1801356	u,居然會有人膽敢對抗這個刀光凜凜的劍...\0
1801357	u,呼呼...我會打到你只會留下最後一口氣！！\0
1801358	u,來吧，接下來你不會感覺到任何悲傷與痛苦...！！\0
1801359	u,在這裡我經歷過五馬分屍的感覺，並在痛苦中掙扎...\0
1801360	u,接下來輪到你們來嚐嚐痛苦的滋味了！！\0
1801361	u,呵呵呵...就連這個痛苦的感覺也變得熟悉了...\0
1801362	u,聽到我吶喊聲的人應該會明白我的痛苦...\0
1801363	u,別靠過來...！要不然死亡的惡夢就會襲擊過來...！\0
1801364	u,離我遠一點...！不要傷害我...\0
1801365	u,以我現在這個身體...每一天都像是活在生死關頭...\0
1801366	u,我背了黑鍋...受到拷問後，連雙眼都瞎了...\0
1801367	u,我這個殘廢的身體，已不能再舉起劍了...\0
1801368	u,我得依靠這個纏繞我身體的東西來維生...\0
1801369	u,為什麼！！要是知道理由的話，我也不會死得這麼冤枉...\0
1801370	u,我本來是個大有前途的騎士...但是看看我現在這個樣子...\0
1801371	u,我要以這個身體活一輩子...這簡直不公平到極點了...\0
1801372	u,我毫無理由地被碎屍萬段...開始憎恨了一切...\0
1801373	u,只要是想要傷害我的人，我絕對...！！！不會饒恕！！\0
1801374	u,我只不過是想要在寧靜中休息...居然會如此地折磨我...\0
1801375	u,你最好要小心，搞不好會喪命的！\0
1801376	u,呼呼呼...我的樣子看起來狼狽嗎？越狼狽，越讓我怒髮衝冠...\0
1801377	u,哭吧！大聲哭喊吧！\0
1801378	u,看到我的樣子應該會感到痛苦吧...\0
1801379	u,碎屍萬段！！！\0
1801380	u,我要去找那些把我變成這個模樣的人，並懲治他們！\0
1801381	u,不要再來折磨我了。\0
1801382	u,啊啊啊...！！\0
1801383	u,喀！！！\0
1801384	u,痛苦要結束了...！\0
1801385	u,我會在墳墓中詛咒你們...\0
1801386	u,嘎啊啊啊啊呃！\0
1801387	u,唦！唦！唦啊啊啊！嘶啊啊！\0
1801388	u,咯咯...咯咯咯咯！\0
1801389	u,哈酷！達伊甘達拉窩爾森！\0
1801390	u,喀呃...呵哈啊！！！\0
1801391	u,嘣嘣唦啦，嘣嘣巫唦啦！\0
1801392	u,唦啦唦啦，普喳啦，唦啦唦啦！！\0
1801393	u,普卡基卡，普卡佳\0
1801394	u,啪呃呃呃呃呃呃！！！\0
1801395	u,掛！！\0
1801396	u,噠啊啊啊呃！\0
1801397	u,啊啊啊啊啊，啊啊啊啊啊...\0
1801398	u,呼嘎啊！！！\0
1801399	u,喝啊啊...\0
1801400	u,喀啊啊啊！\0
1801401	u,喀啊啊啊啊啊！！！\0
1801402	u,喀啊....啊啊...\0
1801403	u,嘎啊啊啊！！！\0
1801404	u,咕嚕嚕嚕...！！\0
1801405	u,喀啊啊啊。\0
1801406	u,嗚啊啊...！！\0
1801407	u,如果想要把自己送上斷頭台的話，我很樂意為你送行！\0
1801408	u,要不要來體驗一下如何做個傀儡？\0
1801409	u,哈斯嘉，將接受基洛德的吩咐除掉那些閒雜人物。\0
1801410	u,我得把這些傢伙送上斷頭台作為祭物...\0
1801411	u,任意進入要塞的傢伙們，其下場是很明顯的！\0
1801412	u,傳來一陣驚叫聲...\0
1801413	u,你手上拿著罕見的武器...閃閃發光挺可愛的...\0
1801414	u,讓我一個個把你們都解決掉吧。\0
1801415	u,我是個忠實的心腹，你就屈服於我這個光輝燦爛的心腹之下吧。\0
1801416	u,嚐嚐挫折！絕望！然後死亡吧！\0
1801417	u,沒錯，就是這個感覺！就是擊打你們的感覺！\0
1801418	u,你們將會乾死在基洛德要塞高高的城廓之下！！\0
1801419	u,用血來滋養要塞吧。\0
1801420	u,喀哈哈哈 喀哈哈哈哈哈！\0
1801421	u,什麼嘛，好癢啊！\0
1801422	u,基洛德！基洛德！！請您看看這些傢伙！！\0
1801423	u,我警告你！最好在此罷休。\0
1801424	u,我是非常接近永生！以及末日的哈斯嘉！\0
1801425	u,我不想死！我不想遭遇二度死亡！！\0
1801426	u,救命啊...\0
1801427	u,還有很多亡者的魂沒吃下去呢！！\0
1801428	u,喝呃！！\0
1801429	u,呵呃呃呃！\0
1801430	u,基洛德...妨礙者們入侵了...\0
1801431	u,黑暗將會吞食你們...\0
1801432	u,束縛，以及被彈起的美學。\0
1801433	u,封鎖，以及無力的強大感。\0
1801434	u,喀喝。\0
1801435	u,喀！\0
1801436	u,喀呃！\0
1801437	u,呃啊..\0
1801438	u,那邊！！那個躲著的傢伙！\0
1801439	u,我的弓弦片刻也不會休息。\0
1801440	u,竟敢挑戰守護基洛德要塞的我。\0
